['Oatmeal Cookies'],"[""Our bite-sized oatmeal scotchies are a naturally delicious snack the whole family will enjoy. Made by a female-owned and operated bakery that's satisfied sweet tooths since 1924, these crunchy oatmeal cookies are free of artificial colors, flavors and genetically modified ingredients. With whole-grain oats, cinnamon, vanilla and raisin paste, these oatmeal scotchies make a satisfying treat with afternoon tea or coffee, a beautiful addition to fruit and dessert trays and lunch box treats kids adore."", 'What’s in it: enriched flour, cane sugar, shortening (sustainable palm oil), oat flakes, raisin paste, inverted sugar (glucose and fructose), sea salt, baking soda, caramel color, ammonium carbonate, cinnamon and natural flavors.', 'What’s not in it: artificial colors or flavors.', 'It’s all good: This product is made with non-GMO ingredients and RSPO certified sustainable palm oil.', 'Made in Georgia.']","['', '$3.00', '$4.00', '$5.75', '$9.75', '$3.00']","['', '4.8 star rating\n35 Reviews']"
['Chocolate Chip Cookies'],"[""Our bite-sized chocolate chip cookies feature big cocoa taste. Each wholesome cookie is chock full of semi-sweet chocolate chips and made without artificial flavors, colors or genetically modified ingredients. Lovingly crafted by a female-owned bakery in Savannah, Georgia that's satisfied sweet tooths since 1924, these crunchy cookies make a delicious dessert, afternoon snack or lunchbox treat."", 'What’s in it: enriched flour, chocolate chips, butter, cane sugar, molasses, eggs, sea salt, baking soda and natural vanilla flavor.', 'What’s not in it: artificial colors or flavors.', 'It’s all good: This product is made with non-GMO ingredients.', 'Made in Georgia.']","['', '$4.00', '$3.00', '$5.75', '$9.75', '$4.25']","['', '4.7 star rating\n44 Reviews']"
['Gluten-Free Chocolate Chip Cookies'],"[""Our bite-sized gluten-free chocolate chip cookies are a delicious indulgence everyone can enjoy. Crafted by a female-owned and operated bakery that's satisfied sweet tooths since 1924, our crunchy, gluten free chocolate chip cookies are free of artificial colors, flavors and genetically modified ingredients. Enjoy them with fruit and dessert trays, in lunch boxes or alongside your afternoon cup of tea."", 'What’s in it: sorghum flour, chocolate chips, butter, cane sugar, molasses, whole eggs, sea salt, baking soda and natural vanilla flavor.', 'What’s not in it: artificial colors or flavors.', 'It’s all good: This product is made with non-GMO ingredients.', 'Made in Georgia.']","['', '$5.00', '$6.00', '$2.00', '$5.75', '$11.00']","['', '4.7 star rating\n43 Reviews']"
['Rosemary Crackers'],"['Our certified organic rosemary flatbread crackers are a heart-healthy, oven baked version of the classic crispy snack. Made with a savory blend of rosemary and spices and topped with sesame seeds and a hint of sea salt, enjoy these rosemary crackers on their own or try them with a savory spread like our healthy pesto.', 'What’s in it: organic wheat flour, organic rosemary spice blend and sea salt.', 'What’s not in it: artificial flavors, sweeteners or colors.', 'It’s all good: This product is certified organic, vegan-friendly and non-GMO.', 'Made in Massachusetts.']","['', '$3.00', '$4.25', '$4.00', '$7.00', '$9.75']",[]
['Garlic & Herb Croutons'],"[""Our garlic and herb croutons are made with simple, wholesome, organic ingredients including multigrain bread, clean sunflower oil, zesty garlic, and a blend of herbs and spices. Crafted with care by a female-owned bakery in Vermont that began making croutons nearly 30 years ago, these tasty, bite-sized morsels are vegan-friendly, free of preservatives and contain no added sugar. They're the perfect topping for your favorite soup, deliciously authentic in Tuscan Panzanella salad, or good for crunching straight out of the box."", 'What’s in it: organic multigrain bread, organic sunflower oil, organic granulated garlic, organic paprika, organic basil, organic pepper and organic parsley.', 'What’s not in it: pesticides, preservatives or added sugar.', 'It’s all good: This product is vegan-friendly.', 'Made in Vermont.']","['', '$3.50', '$3.00', '$4.25', '$6.90', '$9.75']","['', '3.8 star rating\n21 Reviews']"
['Sweet Potato Chips'],"['Our gourmet sweet potato chips are a naturally nutritious alternative to plain potato chips. Light, crispy and subtly sweet, they’re a healthy, delicious upgrade from traditionally oily, over-salted varieties. We make ours with carefully selected, non-GMO sweet potatoes and never add preservatives. Try our sweet potato chips with your favorite dip, crumbled over salads or straight out of the bag. These brightly colored snacks are fun to eat and share.', 'What’s in it: orange sweet potato, certified RSPO sustainable palm oil and salt.', 'What’s not in it: preservatives and trans fat.', 'It’s all good: This product is non-GMO, gluten-free and kosher.', 'Made in Ecuador.']","['', '$1.50', '$3.25', '$3.25', '$3.00', '$3.00']","['', '4.2 star rating\n24 Reviews']"
['Veggie Chips'],"[""Our thin, crispy veggie chips are an uncommonly good and good-for-you snack. Made with the highest quality, non-GMO veggies, including white carrot, orange sweet potato and red beetroot, they're a healthy, light alternative to traditionally over-salted, oily potato chips. Try our veggie chips with hummus, guacamole or straight out of the bag. These brightly colored snacks are sure to please however you enjoy them."", 'What’s in it: white carrot, sweet potato, beetroot, certified RSPO sustainable palm oil and salt.', 'What’s not in it: preservatives and trans fat.', 'It’s all good: This product is non-GMO, gluten-free and kosher.', 'Made in Ecuador.']","['', '$3.25', '$3.25', '$1.50', '$3.00', '$3.00']","['', '4.7 star rating\n40 Reviews']"
['Garlic & Herb Banana Chips'],"['Zesty and subtly herbaceous, our garlic & herb banana chips are a delicious and craveable go-to snack. Cooked in a hot kettle and prepared in small batches, these banana treats deliver a satisfying crunch that stands up to its bold garlicky flavor. Vegan, gluten-free, paleo-friendly, and non-GMO, our banana chips are a healthier snacktime decision. Enjoy by the handful or use to scoop up dips and spreads. Warning: may be habit-forming.', 'What’s in it: Bananas, natural seasoning, coconut oil, apple cider vinegar and sea salt.', 'What’s not in it: Dairy, GMOs, grains, added sugar.', 'It’s all good: This product is processed naturally without additives and preservatives.', 'Made in Colorado.']","['', '$5.00', '$3.25', '$5.00', '$2.00', '$1.50']","['', '4.8 star rating\n5 Reviews']"
['Spicy Buffalo Banana Chips'],"['Thick-cut and boldly-seasoned, our spicy buffalo banana chips pack flavor, classic buffalo heat, and a crunch that’ll have you coming back for just-one-more-bite. Paleo-friendly, vegan, non-GMO, and gluten-free, plant-based snacking never tasted so good. Crush a handful of our banana chips over salad or savory oats for a spicy, gluten-free crouton alternative or serve alongside guacamole for a pre-meal nibble. Our banana chips are a healthy, craveable addition to your daily snack and meal routines.', 'What’s in it: Bananas, natural seasoning, coconut oil, apple cider vinegar and sea salt.', 'What’s not in it: Dairy, GMOs, grains, added sugar.', 'It’s all good: This product is processed naturally without additives and preservatives.', 'Made in Colorado.']","['', '$5.00', '$5.00', '$2.00', '$3.25', '$1.50']","['', '3.6 star rating\n5 Reviews']"
['Plantain Chips'],"[""Our all natural plantain chips are a tropical alternative to potato chips. Made with select green plantains, a fruit similar in texture to the banana, these crunchy, savory plantain chips are fried in 100% non-hydrogenated vegetable oil and trans fat free. Lightly salted and perfect for dipping, you'll love them with our organic, chunky salsa or crumble them up as a crust for Paleo-friendly, grain-free chicken strips."", 'What’s in it: green plantain, certified RSPO sustainable palm oil and salt.', 'What’s not in it: preservatives and trans fat.', 'It’s all good: This product is non-GMO, gluten-free and kosher.', 'Made in Ecuador.']","['', '$3.25', '$3.25', '$1.50', '$5.75', '$3.00']","['', '4.7 star rating\n37 Reviews']"
['Kettle Corn'],"['Sweet, salty, light and crisp, our kettle corn is an organic, whole-grain snack you can feel good about. Made with just four simple ingredients — popcorn, oil, sea salt and just enough sugar to satisfy your sweet tooth — our kettle corn is a wholesome, delicious treat that’s so good you won’t want to share. A classic crowd-pleaser at picnics, barbecues and game nights with friends — just make sure to bring an extra bag for them too.', 'What’s in it: organic popcorn, organic vegetable oil, organic sugar and sea salt.', 'What’s not in it: pesticides, artificial sweeteners, colors, and flavors.', 'It’s all good: This product is certified organic, gluten-free and non-GMO.', 'Made in Colorado.']","['', '$1.90', '$3.00', '$9.75', '$2.00', '$4.00']","['', '4.5 star rating\n27 Reviews']"
['White Cheddar Popcorn'],"['Our organic white cheddar popcorn is a hearty, whole-grain snack with bold flavor. Made with buttermilk, cheddar, garlic and onion—each bite satisfies your craving for crunchy, sharp, cheesy goodness. Our white cheddar popcorn is a crowd-pleasing addition to lunch boxes, backpacks or movie nights on the couch.', 'What’s in it: organic popcorn, organic vegetable oil, organic maltodextrin, organic cheddar cheese powder, sea salt, organic nonfat dry milk, organic whey, organic cane sugar, citric acid, organic natural cheese flavor, organic garlic, organic onions and salt.', 'What’s not in it: pesticides, gluten, artificial colors and flavors.', 'It’s all good: This product is certified organic, gluten-free and non-GMO.', 'Made in Colorado.']","['', '$3.00', '$1.90', '$2.00', '$3.25', '$3.00']","['', '4.3 star rating\n33 Reviews']"
['Popcorn'],"['Our classic organic popcorn is a whole grain snack that’s naturally low in fat. Lightly salted, our popcorn is a wholesome, hearty addition to bagged lunches, a healthier alternative to chips and perfect for movies at home.', 'What’s in it: organic corn, oil and salt.', 'What’s not in it: pesticides, preservatives, artificial flavors, sweeteners or colors.', 'It’s all good: This product is all natural, certified organic, vegan-friendly, gluten free, sugar free and non-GMO.', 'Made in Colorado.']","['', '$2.00', '$3.50', '$3.00', '$3.00', '$4.25']","['', '4.6 star rating\n34 Reviews']"
